detailCategory,detailSource,partner,period,paymentId,txnType,speedFlag,processingMethod,payerFunding,payeeFunding,payerCcy,payeeCcy,payerCountry,payeeCountry,accountId,paymentType,submissionDate,creditCompleteDate,creditCompleteMonth,payerEmail,payerBusinessName,payeeEmail,payeeBusinessName,creditRail,transactionProcessingMethodRaw,fundingMethodUsed,payeeAmountCurrency,payeeAmount,usdAmountDebited,paymentUsdEquivalentAmount,estRevenue,txnTypeRaw,isRTP,isFasterAch,partnerGroupSource,initiatorStatus,typeDefn,reversalDate,paymentPriority,stampliFxDirection,customerMarkupPct,stampliBuyRatePct,stampliMarkupPct,stampliMarkupPctCalculated,stampliMarkupPctUsed,stampliMarkupPctMatchesSheet,stampliMarkupAmount,stampliMarkupAmountProvided,stampliMarkupAmountCalculated,stampliMarkupAmountMatchesSheet,midMarketFallbackUsed
transaction,offline_billing,Stampli,2026-05,7348038,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1695266,payment,2026-04-28,2026-05-01,2026-05,8747555671758290448fb00e3e0ef9149a7bcc36322422e0e15@stampli.com,Infusion Care Providers of Amer NJ,vivoap-43f26ed9-c43a-442e-92be-711fc421af35-USD@stampli.com,Allied Medical Centers,CITI,Nacha,Bank,USD,2217,2217,2217,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7339757,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1398359,payment,2026-04-27,2026-05-01,2026-05,0428406361725891313c6696fa809c34885b07535b3adc7b1d2@stampli.com,Dynacraft BSC Inc,dynacraft-2ecd691f-87fd-4f77-86b6-1d8955bb4c3f-USD@stampli.com,ABSOLUTE JANITORIAL SERVICES LLC,CITI,Nacha,Bank,USD,217.91,217.91,217.91,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7342582,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1333652,payment,2026-04-27,2026-05-01,2026-05,3008935811716928243e906e45f35ba487c907582519379338d@stampli.com,"National Grid Renewables Development, LLC",nationalgridrenewables-84687d34-f553-4301-88c4-ae59ecb062ea-USD@stampli.com,Ronald L. Crowley,CITI,Nacha,Bank,USD,7704.2,7704.2,7704.2,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346320,USD Abroad,Standard,Wire,Bank,Bank,USD,USD,US,CN,1476825,payment,2026-04-27,2026-05-01,2026-05,13263063417364411192bcb1ce889694585b27c99fdb0255b65@stampli.com,"Bentex Group, Inc.",bentexgroup-8e5689cb-d458-402d-aad4-f155345b0599-USD@stampli.com,"YIWU ZHONGDU IMPORT AND EXPORT CO.,LTD",CITI,Wire,Bank,USD,1344,1344,1344,0,USD Abroad,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7339717,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1579876,payment,2026-04-27,2026-05-01,2026-05,45375370017471394305e5a2606a6564ef7a4f53d95817f30a4@stampli.com,"Fountain Plaza Pharmacy, LLC d/b/a FountainRx",fountainrx-07d5b6a1-50c9-4c30-910e-2a882872878d-USD@stampli.com,"Cold Chain Technologies, LLC",CITI,Nacha,Bank,USD,4100.5,4100.5,4100.5,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7355471,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1438746,payment,2026-04-28,2026-05-04,2026-05,47566991517307558472e561fb8a02f4eaf8e97aa40ad64e23a@stampli.com,"World 50, LLC",world50-2350ebab-1ea6-4c09-8a3d-f44b39dfcf00-USD@stampli.com,Laura Barisonzi,CITI,Nacha,Bank,USD,167.5,167.5,167.5,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7350668,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1400524,payment,2026-04-28,2026-05-04,2026-05,6507995961726083934bfdf961b3fa34d76b25359714b2da82c@stampli.com,Pescanova Inc,pescanova-038604aa-c0b8-4630-a6c2-9c32ba2641d1-USD@stampli.com,"WIN TRANSPORT, INC.",CITI,Nacha,Bank,USD,3414.6,3414.6,3414.6,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7347907,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1695303,payment,2026-04-27,2026-05-01,2026-05,9329736061758291323d8a4878485714fe68fd5ffc6b3b9e7b8@stampli.com,Wisconsin Center for Infusion SC,vivoap-b3282278-d55e-4cdc-b177-91980e797281-USD@stampli.com,"FC Land, LLC",CITI,Nacha,Bank,USD,6900,6900,6900,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7341433,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1606781,payment,2026-04-27,2026-05-01,2026-05,8625830801749572126564f3d9677ed4023a9a0f94c50f9a522@stampli.com,"GSV Holding, LLC",vvpmed-4a3b037d-b553-4513-8d36-bc48c2180db3-USD@stampli.com,Antech Diagnostics Inc,CITI,Nacha,Bank,USD,5436.52,5436.52,5436.52,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7354548,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904872,payment,2026-04-28,2026-05-04,2026-05,8625238881776178934566a6107a30a4beab890702f33ba8e5e@stampli.com,Alamance Health Care Center,hrtgcs-0cf42a5e-3837-42b6-a9c5-d8d034974bba-USD@stampli.com,Gentell,CITI,Nacha,Bank,USD,495,495,495,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7344196,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1564082,payment,2026-04-27,2026-05-01,2026-05,2000884011745436615f2ad6809fd3644afa39d4592a15c23a6@stampli.com,EnCap Investments LP,encapinvoices-f3b22241-a689-4bc2-b676-1320621e8515-USD@stampli.com,Logix Communications,CITI,Nacha,Bank,USD,2885.98,2885.98,2885.98,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353396,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1639019,payment,2026-04-28,2026-05-04,2026-05,832626843175284723816845754786e4fbc8ecb1de91f2fc04c@stampli.com,Built Brands LLC,builtbar-c92ee91f-fa35-4f61-86b6-6b42763fb1ea-USD@stampli.com,"Trident Transport, LLC",CITI,Nacha,Bank,USD,24700,24700,24700,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346931,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1402289,payment,2026-04-27,2026-05-01,2026-05,95287593117261785277fb253dcad974b71ab884137acd72e6b@stampli.com,American Golf Corporation,agc-86c2a31d-914f-4434-a42f-3ebd0087b088-USD@stampli.com,Mint Green,CITI,Nacha,Bank,USD,1220.55,1220.55,1220.55,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353187,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1433603,payment,2026-04-28,2026-05-04,2026-05,35252338317302277590a7d3e10d4d14a7588f56ef9b39548a6@stampli.com,Cordant Heath Solutions,cordanths-48ac1f9a-ea55-4751-9020-e13f1b846de0-USD@stampli.com,"H. J. Khella, M.D.",CITI,Nacha,Bank,USD,109.41,109.41,109.41,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7348805,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1476825,payment,2026-04-28,2026-05-04,2026-05,13263063417364411192bcb1ce889694585b27c99fdb0255b65@stampli.com,"Bentex Group, Inc.",bentexgroup-5a120d90-dbea-4f8f-9324-189718389287-USD@stampli.com,DYNAMIC EXPRESS INC,CITI,Nacha,Bank,USD,835.59,835.59,835.59,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353139,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1576444,payment,2026-04-28,2026-05-04,2026-05,271182232174681293327931234f7354dbeaa2b66d3cf3d309a@stampli.com,National Debt Relief LLC,ndr-69f44c0f-603c-4734-85d6-c21f51b0bc80-USD@stampli.com,Brainsome Ltd D/B/A Leadsgate,CITI,Nacha,Bank,USD,14750.94,14750.94,14750.94,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7351997,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904971,payment,2026-04-28,2026-05-04,2026-05,99118203017761806859cf28e0847594f3a9b411d958cc0b4e8@stampli.com,Lenoir Operator LLC,hrtgcs-028c8504-8a36-4fe7-8d5d-d860b4add831-USD@stampli.com,Wound Healing Technologies,CITI,Nacha,Bank,USD,1395,1395,1395,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7354267,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1398663,payment,2026-04-28,2026-05-04,2026-05,4741219141725907143caf7a06eebd44e1180f9fe548d2bba9d@stampli.com,Sage Oak Charter Schools,sageoak-e1296d4a-8fd6-427e-974a-35526a4330cd-USD@stampli.com,Templeton Dance LLC,CITI,Nacha,Bank,USD,90,90,90,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7345367,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1864675,payment,2026-04-27,2026-05-01,2026-05,394597555177307388938cfcd0550a74b158746569662863f66@stampli.com,Rich Square,hrtgcs-510244f0-9d98-4113-abb2-dd5aebde9225-USD@stampli.com,Ashpa Management,CITI,Nacha,Bank,USD,1460,1460,1460,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353454,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1639019,payment,2026-04-28,2026-05-04,2026-05,832626843175284723816845754786e4fbc8ecb1de91f2fc04c@stampli.com,Built Brands LLC,builtbar-f59ebda2-bc02-40fd-928a-ecdf5bbc5a1f-USD@stampli.com,"Nura USA, LLC",CITI,Nacha,Bank,USD,322200,322200,322200,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7356450,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1484560,payment,2026-04-29,2026-05-04,2026-05,872025082173740412159ff4c02bcab42d0a7a2980829e8827f@stampli.com,Right Now Heating Cooling & Plumbing LLC,aps-ec7dc2cc-0597-4f15-8ba7-6435f98db721-USD@stampli.com,Electrical Wholesale Supply Co.,CITI,Nacha,Bank,USD,14605.05,14605.05,14605.05,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7341570,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1841085,payment,2026-04-27,2026-05-01,2026-05,8145404381770813496137a946464004eeebb8d94f44e4a86f6@stampli.com,"Intersect USA, LLC",intersect-87c3add6-a229-48ca-93c9-502c868cb470-USD@stampli.com,UrbanSitter Inc,CITI,Nacha,Bank,USD,28920.27,28920.27,28920.27,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346460,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1402282,payment,2026-04-27,2026-05-01,2026-05,95287593117261784738c7350b9999f4b8cb77a6a2894138424@stampli.com,American Golf Corporation,agc-3ad7bf99-bfe1-4e35-9ec4-b16485068b7a-USD@stampli.com,Dunlop Sports Americas/Srixon/Cleveland Golf/Srixon/XXIO,CITI,Nacha,Bank,USD,2755.68,2755.68,2755.68,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7350663,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1400524,payment,2026-04-28,2026-05-04,2026-05,6507995961726083934bfdf961b3fa34d76b25359714b2da82c@stampli.com,Pescanova Inc,pescanova-3d69e133-fa4a-4c33-ac39-b3e026bdb01f-USD@stampli.com,NEXT FREIGHT,CITI,Nacha,Bank,USD,2200,2200,2200,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353145,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1576444,payment,2026-04-28,2026-05-04,2026-05,271182232174681293327931234f7354dbeaa2b66d3cf3d309a@stampli.com,National Debt Relief LLC,ndr-2d3f99b1-fe98-4edb-8b5f-f4868ee6f6a4-USD@stampli.com,Axiom Global Inc,CITI,Nacha,Bank,USD,23256,23256,23256,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7343108,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1410283,payment,2026-04-27,2026-05-01,2026-05,9222570001727291747fd99eb1f76d24a5099e33a5daaa228ac@stampli.com,Orlando East,adventgroup-e40a8eee-9413-4967-aa99-30b4b5d0eb11-USD@stampli.com,CareOne Pharmacy Services,CITI,Nacha,Bank,USD,57654.33,57654.33,57654.33,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7345495,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1291424,payment,2026-04-27,2026-05-01,2026-05,9010227091711120376c65d36f41c954546b54ce0b0de51467b@stampli.com,Goop Inc,goopap-721312f2-67d3-4558-9a54-7fa321c7d493-USD@stampli.com,Skuteam Inc. DBA Silq,CITI,Nacha,Bank,USD,2246.19,2246.19,2246.19,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7356751,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1580853,payment,2026-04-29,2026-05-04,2026-05,4805445731747231274059166182dbf460dae857de015aaac5a@stampli.com,Salina Family YMCA,salina_2299-8cd0f44e-b327-4db0-9f37-b0cb51420ff8-USD@stampli.com,Court Products Inc.,CITI,Nacha,Bank,USD,46.68,46.68,46.68,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7345605,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1463341,payment,2026-04-27,2026-05-01,2026-05,133954527173453672954fda82db0114057bd8e11ee967687e0@stampli.com,Clove Lakes Nursing & Rehabilitation,infinitecare-aa724f3c-728f-4fde-bb9d-d26b792ce1ce-USD@stampli.com,wht Wound Healing Technologies,CITI,Nacha,Bank,USD,699.52,699.52,699.52,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7342084,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1848889,payment,2026-04-27,2026-05-01,2026-05,8715524081771534849f320eae773b84023a46757d320bcd23e@stampli.com,Honest Medical Group LLC,honestmedical-0ac35e2d-8b23-46dd-a05e-8b1e5b6a9bdf-USD@stampli.com,Reveleer,CITI,Nacha,Bank,USD,222167.04,222167.04,222167.04,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353927,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1398663,payment,2026-04-28,2026-05-04,2026-05,4741219141725907143caf7a06eebd44e1180f9fe548d2bba9d@stampli.com,Sage Oak Charter Schools,sageoak-dc3e8055-5fd5-40cb-92b9-9800bccff095-USD@stampli.com,Kilometer Zero LLC,CITI,Nacha,Bank,USD,8500,8500,8500,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7340283,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1489274,payment,2026-04-27,2026-05-01,2026-05,5815981351737988257bb05d03f4b424cf8a323b3440b0e07ea@stampli.com,"The Pines at Davidson, Inc.",thepinesatdavidson-b472a174-4e0c-487f-8a9f-3f1fca83019f-USD@stampli.com,Great State Roofing LLC,CITI,Nacha,Bank,USD,176424,176424,176424,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7366497,Domestic,FasterACH,ACH,Bank,Bank,USD,USD,US,US,1288914,payment,2026-04-30,2026-05-01,2026-05,9547294681710875686668e1a3f1fc7449f9003896b80b96551@stampli.com,Anastasia Beverly Hills LLC,anastasiabh-fbcf86c6-6d63-4f57-81cb-07c6c04b2c5a-USD@stampli.com,Genflow Inc,CITI,Nacha,Bank,USD,16000,16000,16000,0,Domestic,false,true,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346943,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1402279,payment,2026-04-27,2026-05-01,2026-05,9528759311726178447a357c4a210384206aa2b6eaf4204b6de@stampli.com,American Golf Corporation,agc-c327cec3-f592-44fb-acea-3dc355ef2b4d-USD@stampli.com,Taylor Made,CITI,Nacha,Bank,USD,1241.28,1241.28,1241.28,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7354103,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1753258,payment,2026-04-28,2026-05-04,2026-05,3334104361763066732fa1e62dc4b0f4997a4cece3b85df9c83@stampli.com,CTR Services Northwest,ctrdental-a24129af-4f95-4e1e-8522-c2e1d5bc3c8b-USD@stampli.com,Heaths Laundry,CITI,Nacha,Bank,USD,42.5,42.5,42.5,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7348967,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1735664,payment,2026-04-28,2026-05-04,2026-05,84410714617615943205c6f5bfc6ac84f05b93e6a5bd27d1816@stampli.com,Brew Culture,brewculture-2071e7e0-5a92-44c7-9059-93488f709d9d-USD@stampli.com,Dfs Holding Co Inc,CITI,Nacha,Bank,USD,79.34,79.34,79.34,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7355474,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1438746,payment,2026-04-28,2026-05-04,2026-05,47566991517307558472e561fb8a02f4eaf8e97aa40ad64e23a@stampli.com,"World 50, LLC",world50-441b5bc1-6414-443c-b4cb-d25116deddcb-USD@stampli.com,UKG Inc.,CITI,Nacha,Bank,USD,215,215,215,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7352346,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1801057,payment,2026-04-28,2026-05-04,2026-05,3642020241767198648043ace0abbd040d1b3a9090299dd4992@stampli.com,"Gibsons, LLC",gibsons-0ef16306-903a-4505-8fc5-2fc5d8dd1365-USD@stampli.com,"FINER FOODS, INC",CITI,Nacha,Bank,USD,7195.12,7195.12,7195.12,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7355000,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1693024,payment,2026-04-28,2026-05-04,2026-05,8740953901758133837876cb03a5032416e883a680f2adb7660@stampli.com,"Infusion Management Services, LLC",vivoap-bb483c97-f8a9-45f1-a95d-0ff06ded8bfc-USD@stampli.com,Barclay Damon LLP,CITI,Nacha,Bank,USD,3277.5,3277.5,3277.5,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7347015,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1695304,payment,2026-04-27,2026-05-01,2026-05,92093409317582913269d6b72c234ae4f09af91cd221d178509@stampli.com,"Vivo Infusion Virginia, LLC",vivoap-538cb365-d902-4bb6-946b-2b87a40520e9-USD@stampli.com,"Coverall North America, Inc",CITI,Nacha,Bank,USD,2993,2993,2993,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346921,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1404409,payment,2026-04-27,2026-05-01,2026-05,6804464141726506911982792ad09f64e498185554a71c52ac3@stampli.com,"Selway Management, Inc., Trustee",abc-84abde61-54e2-4013-858c-31d44ea88d3e-USD@stampli.com,Pacific Gas & Electric,CITI,Nacha,Bank,USD,281.02,281.02,281.02,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7345558,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1909643,payment,2026-04-27,2026-05-01,2026-05,9534197161776381325ed709c922d6b40eb8166a1887724055c@stampli.com,"CENTON ELECTRONICS, INC.",centon-93e1fb77-7bea-41c4-bd42-86a89f069d83-USD@stampli.com,"Neil Enterprises, Inc.",CITI,Nacha,Bank,USD,65.51,65.51,65.51,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7339683,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1587419,payment,2026-04-27,2026-05-01,2026-05,3418764151747856724105662ac50bb48aeb20684bebf08dc15@stampli.com,AFIMAC U.S. Inc.,agility-a22525e1-4230-4048-8ef0-95a4f5e01d7a-USD@stampli.com,"EAN Services, LLC Enterprise",CITI,Nacha,Bank,USD,5991.37,5991.37,5991.37,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7352068,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904971,payment,2026-04-28,2026-05-04,2026-05,99118203017761806859cf28e0847594f3a9b411d958cc0b4e8@stampli.com,Lenoir Operator LLC,hrtgcs-2178505c-983c-41ba-b149-bc3191f7771c-USD@stampli.com,MFA Health Fund,CITI,Nacha,Bank,USD,6620.87,6620.87,6620.87,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353367,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1666623,payment,2026-04-28,2026-05-04,2026-05,333839384175569753041755ee0361e48ee9c16370247c1f663@stampli.com,Pinecrest,adventgroup-a4860cd7-9acc-4822-9945-f41c8e1d0617-USD@stampli.com,"AMERICA'S TECHNICAL SERVICES, INC",CITI,Nacha,Bank,USD,10677.32,10677.32,10677.32,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7344402,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904983,payment,2026-04-27,2026-05-01,2026-05,86246246917761807158354c946f3be48d8a77c5ade90b0b437@stampli.com,Stanleytown Health,hrtgcs-6caf672d-a8e8-49d4-af59-2268084711d6-USD@stampli.com,Moore's Electrical & Mechanical,CITI,Nacha,Bank,USD,6699.8,6699.8,6699.8,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7354152,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1920220,payment,2026-04-28,2026-05-04,2026-05,8152032211777094128e39874e94b4340e995b86cdc86cc05ad@stampli.com,Entrusted Restoration LLC,entrusted-5e3bb278-4e6b-4a6e-a3c1-300ca36cd3cc-USD@stampli.com,Jose M. Sierra,CITI,Nacha,Bank,USD,1400,1400,1400,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7347705,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1402240,payment,2026-04-27,2026-05-01,2026-05,95287593117261776732b3c879754aa43ed9238b31efd3e9953@stampli.com,American Golf Corporation,agc-c89a15a8-1f7a-4cb6-8b23-ee68470e8095-USD@stampli.com,Cintas Corporation,CITI,Nacha,Bank,USD,8,8,8,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7348122,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1399043,payment,2026-04-28,2026-05-01,2026-05,8448202931725912053ed7cda0fa5bc4ffcb5869d6e0a42d94f@stampli.com,"Faced Facial Studio, LLC",chmgsolutions-7e362c8f-e588-471c-9ef7-4f6e41b599d1-USD@stampli.com,"CHMG Solutions, LLC",CITI,Nacha,Bank,USD,355,355,355,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7344800,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1459884,payment,2026-04-27,2026-05-01,2026-05,4553531951733923826d4b79bf5805f472eb6f6194fb2d127d8@stampli.com,"TGS Warrenville, LLC",thegardnerschool-57a3e5c5-b6fe-45e6-86d2-c5e16947a538-USD@stampli.com,Sysco Food Services,CITI,Nacha,Bank,USD,2273.04,2273.04,2273.04,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7350823,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1448933,payment,2026-04-28,2026-05-04,2026-05,8823907981732066224dc1163072a8d43a5b1c3784d723a365b@stampli.com,Pickleball TopCo LLC,pickleball-6004e089-359d-4bc1-9265-6ed9d32b4975-USD@stampli.com,LEAP PRODUCTS-Homesport,CITI,Nacha,Bank,USD,16040,16040,16040,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346256,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1792014,payment,2026-04-27,2026-05-01,2026-05,952875931176643659201af090b65e94a4cb196d7c82d09e39b@stampli.com,American Golf Corporation,agc-3c41a55e-002d-4481-b070-3a7f8522088a-USD@stampli.com,Harrell's LLC,CITI,Nacha,Bank,USD,4089.6,4089.6,4089.6,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353008,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1576444,payment,2026-04-28,2026-05-04,2026-05,271182232174681293327931234f7354dbeaa2b66d3cf3d309a@stampli.com,National Debt Relief LLC,ndr-77b42a10-e1b6-4c20-b4be-5c28e1e6aea3-USD@stampli.com,AdLift Inc.,CITI,Nacha,Bank,USD,50000,50000,50000,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7341860,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1313765,payment,2026-04-27,2026-05-01,2026-05,85189670317140721169daa7523d05847899516b1f293be797f@stampli.com,Groove Life Corporation,groovelife-9c8cf685-350c-4926-898d-640788f531b5-USD@stampli.com,"Rivo Commerce, Inc.",CITI,Nacha,Bank,USD,1500,1500,1500,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7355571,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1874644,payment,2026-04-28,2026-05-04,2026-05,942683371177385774370d3ab211fea4ba49d0c336935d2aae1@stampli.com,Operation Conquest,chsutah-160f875d-cb31-4b9a-8cd1-63d8f8abe3bf-USD@stampli.com,TURF WORX,CITI,Nacha,Bank,USD,930,930,930,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7352182,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1756797,payment,2026-04-28,2026-05-04,2026-05,4318514231763411438c1f76199a2524b78b5db86216aecf430@stampli.com,"Webco Manufacturing, Inc.",webco-99f73d74-8f83-45f8-a435-bb826617aa1b-USD@stampli.com,"AUSTIN HARDWARE & SUPPLY, INC",CITI,Nacha,Bank,USD,936.6,936.6,936.6,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
